ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12601570,JF124057,01/25/2022 07:15:00 PM,072XX S SANGAMON ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,733,7.0,6.0,68.0,05,1171225.0,1856927.0,2022,01/03/2023 03:40:27 PM,41.762874072,-87.647992068,"(41.762874072, -87.647992068)"
12754952,JF310242,07/08/2022 01:30:00 PM,076XX S EBERHART AVE,0820,THEFT,$500 AND UNDER,STREET,False,True,624,6.0,6.0,69.0,06,1180895.0,1854564.0,2022,01/03/2023 03:40:27 PM,41.756172866,-87.612622686,"(41.756172866, -87.612622686)"
12927458,JF516263,12/18/2022 11:00:00 PM,043XX W DIVISION ST,0810,THEFT,OVER $500,STREET,False,False,1111,11.0,37.0,23.0,06,1147194.0,1907643.0,2022,01/03/2023 03:40:27 PM,41.90253745,-87.734775506,"(41.90253745, -87.734775506)"
12775698,JF335142,07/28/2022 04:45:00 PM,007XX N LA SALLE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1832,18.0,42.0,8.0,08B,1175010.0,1905111.0,2022,01/03/2023 03:40:27 PM,41.895011483,-87.632679118,"(41.895011483, -87.632679118)"
12895322,JF477366,11/16/2022 07:55:00 PM,004XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1834,18.0,42.0,8.0,06,1177357.0,1903444.0,2022,01/03/2023 03:40:27 PM,41.890384236,-87.624109917,"(41.890384236, -87.624109917)"
26855,JF291536,06/23/2022 08:07:00 PM,021XX W 65TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,TRUCK,False,False,726,7.0,16.0,67.0,01A,1163048.0,1861520.0,2022,09/19/2022 03:41:05 PM,41.77565277,-87.677833948,"(41.77565277, -87.677833948)"
12784267,JF345234,08/04/2022 09:00:00 PM,017XX E 69TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,332,3.0,5.0,43.0,14,1189179.0,1859580.0,2022,01/03/2023 03:40:27 PM,41.769742752,-87.582103467,"(41.769742752, -87.582103467)"
12750778,JF304971,07/04/2022 09:58:00 AM,030XX S CANAL ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER RAILROAD PROPERTY / TRAIN DEPOT,False,False,914,9.0,11.0,60.0,05,1173785.0,1884805.0,2022,01/03/2023 03:40:27 PM,41.839317776,-87.637782441,"(41.839317776, -87.637782441)"
12850851,JF424391,10/06/2022 03:15:00 PM,021XX N LONG AVE,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,2515,25.0,36.0,19.0,08A,1140035.0,1913783.0,2022,01/03/2023 03:40:27 PM,41.919520368,-87.760921537,"(41.919520368, -87.760921537)"
12917861,JF504072,11/30/2022 02:58:00 PM,002XX W 87TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,622,6.0,21.0,44.0,11,1176467.0,1847230.0,2022,01/03/2023 03:40:27 PM,41.736148121,-87.629070243,"(41.736148121, -87.629070243)"
12888218,JF468958,11/10/2022 12:16:00 AM,057XX S BLACKSTONE AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,False,235,2.0,5.0,41.0,04A,1186896.0,1867158.0,2022,01/03/2023 03:40:27 PM,41.790591824,-87.590231774,"(41.790591824, -87.590231774)"
12677526,JF216094,04/22/2022 01:30:00 PM,018XX W ARMITAGE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,True,1432,14.0,32.0,22.0,08A,1163557.0,1913331.0,2022,01/03/2023 03:40:27 PM,41.917816697,-87.67451091,"(41.917816697, -87.67451091)"
12840427,JF411901,09/26/2022 08:11:00 PM,067XX S ELIZABETH ST,0460,BATTERY,SIMPLE,STREET,True,False,724,7.0,17.0,67.0,08B,1169149.0,1860152.0,2022,01/03/2023 03:40:27 PM,41.77176902,-87.655507807,"(41.77176902, -87.655507807)"
12770679,JF329271,07/24/2022 12:02:00 AM,051XX S PRAIRIE AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,BAR OR TAVERN,False,False,231,2.0,3.0,40.0,04B,1178911.0,1871069.0,2022,01/03/2023 03:40:27 PM,41.801509633,-87.619391379,"(41.801509633, -87.619391379)"
12658037,JF192612,03/31/2022 02:25:00 PM,047XX W WASHINGTON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1113,11.0,28.0,25.0,14,1144675.0,1900079.0,2022,01/03/2023 03:40:27 PM,41.881828824,-87.744219076,"(41.881828824, -87.744219076)"
12705998,JF250844,05/21/2022 05:40:00 PM,024XX W 64TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,825,8.0,16.0,66.0,08A,1161042.0,1862148.0,2022,01/03/2023 03:40:27 PM,41.777417813,-87.685170426,"(41.777417813, -87.685170426)"
12645273,JF177576,03/17/2022 03:00:00 PM,042XX S ASHLAND AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,924,9.0,11.0,61.0,06,1166380.0,1876821.0,2022,01/03/2023 03:40:27 PM,41.817570192,-87.665183168,"(41.817570192, -87.665183168)"
12838748,JF409957,09/25/2022 10:25:00 AM,009XX N STATE ST,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,True,False,1833,18.0,42.0,8.0,26,1176187.0,1907008.0,2022,01/03/2023 03:40:27 PM,41.900190488,-87.628299103,"(41.900190488, -87.628299103)"
12820508,JF387947,09/07/2022 03:00:00 PM,063XX N GLENWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2433,24.0,48.0,77.0,06,1165816.0,1942442.0,2022,01/03/2023 03:40:27 PM,41.997650582,-87.665377594,"(41.997650582, -87.665377594)"
12759581,JF315723,07/12/2022 08:00:00 PM,012XX W GARFIELD BLVD,0810,THEFT,OVER $500,STREET,False,False,713,7.0,16.0,67.0,06,1169114.0,1868180.0,2022,01/03/2023 03:40:27 PM,41.793799573,-87.655404089,"(41.793799573, -87.655404089)"
12811955,JF377991,08/30/2022 09:00:00 PM,011XX N DAMEN AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",STREET,False,False,1212,12.0,2.0,24.0,07,1162866.0,1907460.0,2022,01/03/2023 03:40:27 PM,41.901720793,-87.67721467,"(41.901720793, -87.67721467)"
12649670,JF182826,03/04/2022 03:00:00 PM,078XX S CHAMPLAIN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,624,6.0,6.0,69.0,11,1181920.0,1853266.0,2022,01/03/2023 03:40:27 PM,41.752587391,-87.608906368,"(41.752587391, -87.608906368)"
12760563,JF316992,07/12/2022 11:30:00 AM,030XX N HAMILTON AVE,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),False,False,1931,19.0,32.0,5.0,06,1161491.0,1920181.0,2022,01/03/2023 03:40:27 PM,41.936656847,-87.681910275,"(41.936656847, -87.681910275)"
12657511,JF191779,03/30/2022 06:03:00 PM,105XX S CORLISS AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,512,5.0,9.0,50.0,08A,1183449.0,1835047.0,2022,01/03/2023 03:40:27 PM,41.702556878,-87.60386907,"(41.702556878, -87.60386907)"
12667999,JF204786,04/10/2022 04:57:00 AM,059XX S LOWE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,711,7.0,20.0,68.0,14,1172998.0,1865280.0,2022,01/03/2023 03:40:27 PM,41.785756726,-87.641247364,"(41.785756726, -87.641247364)"
12602333,JF125099,01/26/2022 04:00:00 PM,005XX S CLINTON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,False,False,124,1.0,25.0,28.0,26,1172810.0,1897826.0,2022,01/03/2023 03:40:27 PM,41.875070002,-87.640974928,"(41.875070002, -87.640974928)"
12880628,JF460070,11/02/2022 11:54:00 PM,063XX N RAVENSWOOD AVE,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,STREET,True,False,2433,24.0,40.0,77.0,26,1163207.0,1942247.0,2022,01/03/2023 03:40:27 PM,41.997170943,-87.674980635,"(41.997170943, -87.674980635)"
12760107,JF316538,07/07/2022 05:00:00 PM,077XX S ADA ST,0560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,False,612,6.0,17.0,71.0,08A,1168787.0,1853351.0,2022,01/03/2023 03:40:27 PM,41.753114009,-87.657030787,"(41.753114009, -87.657030787)"
12680530,JF219908,04/25/2022 06:30:00 PM,061XX N LINCOLN AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,1711,17.0,50.0,13.0,06,1152765.0,1941052.0,2022,01/03/2023 03:40:27 PM,41.994105677,-87.71342458,"(41.994105677, -87.71342458)"
12765755,JF323328,07/19/2022 12:45:00 AM,004XX E 87TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,632,6.0,6.0,44.0,14,1174692.0,1847280.0,2022,01/03/2023 03:40:27 PM,41.736325002,-87.635571707,"(41.736325002, -87.635571707)"
12624884,JF152959,02/22/2022 06:48:00 PM,059XX W BELDEN AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,True,2515,25.0,36.0,19.0,02,1136210.0,1914668.0,2022,01/03/2023 03:40:27 PM,41.922018109,-87.774954179,"(41.922018109, -87.774954179)"
12619801,JF146416,02/16/2022 12:30:00 PM,046XX N SHERIDAN RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1914,19.0,46.0,3.0,14,1168782.0,1931169.0,2022,01/03/2023 03:40:27 PM,41.966653193,-87.654795347,"(41.966653193, -87.654795347)"
12688574,JF223689,04/28/2022 08:40:00 PM,015XX E 70TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,332,3.0,5.0,43.0,06,1187756.0,1858884.0,2022,01/03/2023 03:40:27 PM,41.767866857,-87.587341608,"(41.767866857, -87.587341608)"
12801410,JF365487,08/22/2022 03:14:00 AM,114XX S DOTY AVE W,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,531,5.0,9.0,50.0,15,1183800.0,1829201.0,2022,01/03/2023 03:40:27 PM,41.686506522,-87.602765377,"(41.686506522, -87.602765377)"
12885606,JF465860,11/07/2022 12:40:00 PM,029XX W POLK ST,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,1135,11.0,28.0,27.0,08A,1156879.0,1896229.0,2022,01/03/2023 03:40:27 PM,41.871025414,-87.699510379,"(41.871025414, -87.699510379)"
12590822,JF110903,01/12/2022 07:00:00 PM,054XX S HAMLIN AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,822,8.0,23.0,62.0,03,1151965.0,1868262.0,2022,01/03/2023 03:40:27 PM,41.794378484,-87.718286706,"(41.794378484, -87.718286706)"
12658489,JF193114,03/31/2022 10:14:00 PM,043XX W JACKSON BLVD,2023,NARCOTICS,POSSESS - HEROIN (TAN / BROWN TAR),STREET,True,False,1115,11.0,28.0,26.0,18,1147406.0,1898331.0,2022,01/03/2023 03:40:27 PM,41.876980228,-87.734235601,"(41.876980228, -87.734235601)"
12623036,JF150706,02/20/2022 06:00:00 PM,024XX W 51ST ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,923,9.0,14.0,63.0,06,1161020.0,1870793.0,2022,01/03/2023 03:40:27 PM,41.801141301,-87.685012091,"(41.801141301, -87.685012091)"
12634391,JF164369,03/05/2022 04:10:00 PM,065XX S ST LAWRENCE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,321,3.0,20.0,42.0,06,1181360.0,1861738.0,2022,01/03/2023 03:40:27 PM,41.77584835,-87.610697694,"(41.77584835, -87.610697694)"
12877770,JF456536,10/31/2022 12:40:00 PM,002XX S WABASH AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA TRAIN,True,False,113,1.0,42.0,32.0,08B,1176845.0,1899365.0,2022,01/03/2023 03:40:27 PM,41.879202837,-87.626113652,"(41.879202837, -87.626113652)"
12677200,JF215607,04/22/2022 04:49:00 AM,079XX S COTTAGE GROVE AVE,0620,BURGLARY,UNLAWFUL ENTRY,CONSTRUCTION SITE,False,False,624,6.0,6.0,44.0,05,1182933.0,1852512.0,2022,01/03/2023 03:40:27 PM,41.75049487,-87.605217567,"(41.75049487, -87.605217567)"
12646256,JF178613,03/16/2022 09:00:00 PM,028XX S MILLARD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1032,10.0,22.0,30.0,11,1152497.0,1884933.0,2022,01/03/2023 03:40:27 PM,41.840115521,-87.715896592,"(41.840115521, -87.715896592)"
12605378,JF128729,01/29/2022 06:00:00 PM,065XX S MARSHFIELD AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,725,7.0,15.0,67.0,17,1166451.0,1861332.0,2022,01/03/2023 03:40:27 PM,41.775065018,-87.665364219,"(41.775065018, -87.665364219)"
12741902,JF294277,06/26/2022 03:05:00 AM,0000X N WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,1223,12.0,27.0,28.0,14,1160408.0,1900166.0,2022,01/03/2023 03:40:27 PM,41.881756669,-87.686445186,"(41.881756669, -87.686445186)"
12870169,JF447810,10/24/2022 05:58:00 PM,006XX S DEARBORN ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,123,1.0,4.0,32.0,08B,1176019.0,1897475.0,2022,01/03/2023 03:40:27 PM,41.874035201,-87.629203481,"(41.874035201, -87.629203481)"
12819038,JF386175,09/07/2022 04:30:00 AM,054XX S RIDGEWOOD CT,0460,BATTERY,SIMPLE,RESIDENCE,False,False,234,2.0,5.0,41.0,08B,1186234.0,1869410.0,2022,01/03/2023 03:40:27 PM,41.796787163,-87.592587977,"(41.796787163, -87.592587977)"
12656315,JF190608,03/29/2022 01:00:00 PM,064XX S MELVINA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,812,8.0,13.0,64.0,07,1136189.0,1861399.0,2022,01/03/2023 03:40:27 PM,41.77584033,-87.776300926,"(41.77584033, -87.776300926)"
12695929,JF238352,05/11/2022 12:00:00 AM,005XX E 51ST ST,0460,BATTERY,SIMPLE,SCHOOL - PRIVATE BUILDING,False,False,233,2.0,4.0,40.0,08B,1180910.0,1871322.0,2022,01/03/2023 03:40:27 PM,41.80215809,-87.612052585,"(41.80215809, -87.612052585)"
12781269,JF341896,08/02/2022 04:10:00 PM,004XX N OAKLEY BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1221,12.0,27.0,24.0,14,1161002.0,1902765.0,2022,01/03/2023 03:40:27 PM,41.888876244,-87.68419184,"(41.888876244, -87.68419184)"
12663679,JF199257,04/05/2022 01:00:00 AM,073XX S WESTERN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,835,8.0,18.0,66.0,07,1161643.0,1855983.0,2022,01/03/2023 03:40:27 PM,41.760487726,-87.683138003,"(41.760487726, -87.683138003)"
12845060,JF417449,09/30/2022 11:00:00 PM,014XX E 70TH ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,332,3.0,5.0,43.0,07,1187310.0,1858874.0,2022,01/03/2023 03:40:27 PM,41.767850019,-87.588976694,"(41.767850019, -87.588976694)"
12749366,JF303279,07/03/2022 12:05:00 AM,131XX S CORLISS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,533,5.0,9.0,54.0,08B,1184011.0,1818236.0,2022,01/03/2023 03:40:27 PM,41.656412093,-87.602333461,"(41.656412093, -87.602333461)"
12636834,JF167579,03/03/2022 03:00:00 PM,019XX W HARRISON ST,0460,BATTERY,SIMPLE,STREET,False,False,1225,12.0,28.0,28.0,08B,1163401.0,1897383.0,2022,01/03/2023 03:40:27 PM,41.874057446,-87.675533294,"(41.874057446, -87.675533294)"
12708707,JF253875,05/19/2022 07:21:00 PM,0000X W MONROE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,False,False,112,1.0,42.0,32.0,26,1175804.0,1899905.0,2022,01/03/2023 03:40:27 PM,41.880708104,-87.629919733,"(41.880708104, -87.629919733)"
12682577,JF221980,04/26/2022 09:00:00 AM,055XX N WINTHROP AVE,0810,THEFT,OVER $500,STREET,False,False,2023,20.0,48.0,77.0,06,1167870.0,1936921.0,2022,01/03/2023 03:40:27 PM,41.982456621,-87.657981882,"(41.982456621, -87.657981882)"
12726684,JF275655,06/09/2022 05:00:00 PM,102XX S HARDING AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,2211,22.0,19.0,74.0,11,1151667.0,1836479.0,2022,01/03/2023 03:40:27 PM,41.707166369,-87.72021,"(41.707166369, -87.72021)"
12632217,JF161851,03/03/2022 12:00:00 AM,046XX W 79TH ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,834,8.0,18.0,70.0,06,1146648.0,1851762.0,2022,01/03/2023 03:40:27 PM,41.749202424,-87.738202929,"(41.749202424, -87.738202929)"
12793331,JF355934,08/14/2022 12:26:00 AM,054XX S CARPENTER ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,True,934,9.0,20.0,61.0,05,1170237.0,1868766.0,2022,01/03/2023 03:40:27 PM,41.795383247,-87.651269079,"(41.795383247, -87.651269079)"
12784145,JF345001,08/05/2022 12:00:00 AM,015XX W 61ST ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,713,7.0,16.0,67.0,06,1167146.0,1864277.0,2022,01/03/2023 03:40:27 PM,41.783131627,-87.662732248,"(41.783131627, -87.662732248)"
12917993,JF504654,12/09/2022 07:57:00 PM,002XX E HURON ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING / GROUNDS,False,False,1834,18.0,42.0,8.0,02,1178046.0,1905133.0,2022,01/03/2023 03:40:27 PM,41.895003278,-87.62152816,"(41.895003278, -87.62152816)"
12702670,JF247027,05/18/2022 04:05:00 PM,058XX N RAVENSWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2012,20.0,40.0,4.0,14,1163336.0,1938574.0,2022,01/03/2023 03:40:27 PM,41.987089397,-87.674610028,"(41.987089397, -87.674610028)"
12610158,JF134713,02/05/2022 12:55:00 PM,007XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1834,18.0,42.0,8.0,06,1177303.0,1905177.0,2022,01/03/2023 03:40:27 PM,41.895140898,-87.624255632,"(41.895140898, -87.624255632)"
12691405,JF232943,05/05/2022 02:05:00 AM,081XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,631,6.0,8.0,44.0,14,1182972.0,1851219.0,2022,01/03/2023 03:40:27 PM,41.746945834,-87.605114755,"(41.746945834, -87.605114755)"
12585641,JF104622,01/06/2022 03:58:00 AM,020XX W PERSHING RD,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,924,9.0,12.0,61.0,15,1163425.0,1878811.0,2022,01/03/2023 03:40:27 PM,41.823093519,-87.675967144,"(41.823093519, -87.675967144)"
12710648,JF256418,05/20/2022 12:30:00 PM,007XX E 101ST ST,0820,THEFT,$500 AND UNDER,STREET,False,False,511,5.0,8.0,50.0,06,1183192.0,1838062.0,2022,01/03/2023 03:40:27 PM,41.71083639,-87.604716716,"(41.71083639, -87.604716716)"
12775537,JF334784,07/28/2022 12:36:00 PM,014XX W CARROLL AVE,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,False,False,1215,12.0,27.0,28.0,08A,1166785.0,1902288.0,2022,01/03/2023 03:40:27 PM,41.887445308,-87.662968192,"(41.887445308, -87.662968192)"
12932314,JF522104,12/25/2022 07:45:00 AM,033XX W MAYPOLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1123,11.0,28.0,27.0,08B,1154138.0,1900784.0,2022,01/03/2023 03:40:27 PM,41.883579906,-87.709452068,"(41.883579906, -87.709452068)"
12611468,JF136345,02/06/2022 08:30:00 PM,016XX N CENTRAL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2531,25.0,29.0,25.0,07,1138802.0,1910378.0,2022,01/03/2023 03:40:27 PM,41.910199154,-87.765534645,"(41.910199154, -87.765534645)"
12809712,JF374608,08/28/2022 09:00:00 AM,027XX N LONG AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SCHOOL - PUBLIC BUILDING,False,False,2514,25.0,31.0,19.0,14,1139908.0,1917674.0,2022,01/03/2023 03:40:27 PM,41.930200015,-87.761292788,"(41.930200015, -87.761292788)"
12829992,JF399504,09/16/2022 09:00:00 AM,068XX N WAYNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2431,24.0,49.0,1.0,08B,1165904.0,1945449.0,2022,01/03/2023 03:40:27 PM,42.005899968,-87.664967527,"(42.005899968, -87.664967527)"
12878949,JF458193,11/01/2022 02:40:00 PM,031XX N PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2523,25.0,31.0,21.0,14,1149179.0,1920548.0,2022,01/03/2023 03:40:27 PM,41.93791173,-87.727149134,"(41.93791173, -87.727149134)"
12724278,JF272826,06/09/2022 02:52:00 AM,026XX W 21ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1023,10.0,24.0,30.0,14,1159008.0,1889969.0,2022,01/03/2023 03:40:27 PM,41.853803931,-87.691865754,"(41.853803931, -87.691865754)"
12916780,JF503244,12/08/2022 06:37:00 PM,034XX W FLOURNOY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,1133,11.0,24.0,27.0,14,1153485.0,1896818.0,2022,01/03/2023 03:40:27 PM,41.872709787,-87.711955388,"(41.872709787, -87.711955388)"
12782444,JF342970,08/03/2022 03:00:00 PM,045XX S DREXEL BLVD,0560,ASSAULT,SIMPLE,NURSING / RETIREMENT HOME,False,False,222,2.0,4.0,39.0,08A,1183083.0,1875187.0,2022,01/03/2023 03:40:27 PM,41.812713636,-87.603963101,"(41.812713636, -87.603963101)"
12841840,JF413575,09/27/2022 08:30:00 PM,037XX W ARMITAGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2525,25.0,26.0,22.0,07,1151307.0,1913033.0,2022,01/03/2023 03:40:27 PM,41.917248372,-87.719525974,"(41.917248372, -87.719525974)"
12811195,JF372338,08/26/2022 11:50:00 PM,035XX N NEW ENGLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1632,16.0,38.0,17.0,08B,1129786.0,1922809.0,2022,01/03/2023 03:40:27 PM,41.944470353,-87.798371595,"(41.944470353, -87.798371595)"
12675953,JF214190,04/20/2022 04:00:00 PM,017XX N MONITOR AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,2531,25.0,29.0,25.0,03,1137164.0,1910895.0,2022,01/03/2023 03:40:27 PM,41.91164746,-87.771539667,"(41.91164746, -87.771539667)"
12896408,JF479067,11/18/2022 09:45:00 AM,005XX W 26TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,914,9.0,11.0,60.0,08A,1173065.0,1887019.0,2022,01/03/2023 03:40:27 PM,41.845409145,-87.640358941,"(41.845409145, -87.640358941)"
12593024,JF113660,01/03/2022 01:30:00 PM,015XX N MOHAWK ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1821,18.0,2.0,8.0,06,1172370.0,1910770.0,2022,01/03/2023 03:40:27 PM,41.91059884,-87.642207607,"(41.91059884, -87.642207607)"
12707229,JF252220,05/22/2022 05:30:00 PM,021XX S PRAIRIE AVE,0870,THEFT,POCKET-PICKING,HOTEL / MOTEL,False,False,132,1.0,3.0,33.0,06,1178400.0,1890131.0,2022,01/03/2023 03:40:27 PM,41.853828887,-87.620685495,"(41.853828887, -87.620685495)"
12767124,JF324972,07/20/2022 03:56:00 PM,013XX E 75TH ST,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,STREET,False,False,411,4.0,5.0,43.0,15,1186309.0,1855533.0,2022,01/03/2023 03:40:27 PM,41.758705721,-87.592751196,"(41.758705721, -87.592751196)"
12867901,JF443372,10/21/2022 02:59:00 PM,0000X N LOREL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,1522,15.0,29.0,25.0,04A,1140719.0,1899740.0,2022,01/03/2023 03:40:27 PM,41.880972165,-87.758753958,"(41.880972165, -87.758753958)"
12835550,JF405952,09/22/2022 06:53:00 AM,047XX W NORTH AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,True,False,2533,25.0,37.0,25.0,06,1144311.0,1910210.0,2022,01/03/2023 03:40:27 PM,41.909636288,-87.745300725,"(41.909636288, -87.745300725)"
12635044,JF165272,03/06/2022 09:00:00 AM,0000X E CONGRESS PKWY,0810,THEFT,OVER $500,HOTEL / MOTEL,False,False,113,1.0,4.0,32.0,06,,,2022,03/13/2022 04:06:28 PM,,,
12929211,JF518267,12/17/2022 08:00:00 AM,037XX S ELLIS AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,212,2.0,4.0,36.0,06,1182201.0,1880502.0,2022,01/03/2023 03:40:27 PM,41.827318885,-87.607033458,"(41.827318885, -87.607033458)"
12700094,JF243786,05/15/2022 11:54:00 PM,070XX S ASHLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,GAS STATION,True,False,734,7.0,17.0,67.0,15,1166899.0,1857936.0,2022,01/03/2023 03:40:27 PM,41.76573639,-87.66381882,"(41.76573639, -87.66381882)"
12782624,JF343268,06/14/2022 02:00:00 PM,026XX W 100TH PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,2211,22.0,19.0,72.0,11,1160566.0,1837897.0,2022,01/03/2023 03:40:27 PM,41.710879114,-87.687582617,"(41.710879114, -87.687582617)"
12581933,JF100199,01/01/2022 03:39:00 AM,009XX E 81ST ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,True,True,631,6.0,8.0,44.0,04A,1183736.0,1851485.0,2022,01/03/2023 03:40:27 PM,41.747657989,-87.602307009,"(41.747657989, -87.602307009)"
12835204,JF405705,09/21/2022 05:00:00 PM,034XX W MADISON ST,0560,ASSAULT,SIMPLE,STREET,False,True,1123,11.0,28.0,27.0,08A,1153392.0,1899803.0,2022,01/03/2023 03:40:27 PM,41.88090279,-87.712217526,"(41.88090279, -87.712217526)"
